station_id,utc_time,temperature,pressure,humidity,wind_direction,wind_speed,weather
mentougou,2018-03-23 15:00:00,10.8,1009.5,39,297,3.4,Sunny/clear
mentougou,2018-03-23 16:00:00,10.5,1010.1,37,284,1.8,Sunny/clear
mentougou,2018-03-23 17:00:00,9.7,1010.5,37,308,2.4,Sunny/clear
mentougou,2018-03-23 18:00:00,8.9,1011.0,36,344,1.2,Sunny/clear
mentougou,2018-03-23 19:00:00,7.9,1011.2,40,294,1.7,Sunny/clear
mentougou,2018-03-23 20:00:00,6.2,1011.3,43,281,2.4,Sunny/clear
mentougou,2018-03-23 21:00:00,5.4,1011.9,55,266,1.0,Sunny/clear
mentougou,2018-03-23 22:00:00,4.1,1012.3,56,254,1.3,Sunny/clear
mentougou,2018-03-23 23:00:00,4.5,1012.9,54,278,1.1,Sunny/clear
mentougou,2018-03-24 00:00:00,8.3,1013.1,38,291,1.0,Sunny/clear
mentougou,2018-03-24 00:00:00,8.3,1013.1,38,291,1.0,Sunny/clear
mentougou,2018-03-24 01:00:00,13.5,1013.4,44,133,1.7,Hail
mentougou,2018-03-24 02:00:00,16.3,1013.2,33,126,1.8,Hail
mentougou,2018-03-24 03:00:00,18.5,1012.6,26,89,1.9,Hail
mentougou,2018-03-24 04:00:00,20.3,1011.7,19,105,2.6,Hail
mentougou,2018-03-24 05:00:00,21.2,1010.7,16,130,2.7,Hail
mentougou,2018-03-24 06:00:00,22.0,1009.5,13,205,2.7,Sunny/clear
mentougou,2018-03-24 07:00:00,22.4,1008.7,12,145,4.8,Sunny/clear
mentougou,2018-03-24 08:00:00,22.8,1008.2,11,206,3.7,Sunny/clear
mentougou,2018-03-24 09:00:00,22.0,1008.0,12,193,4.0,Sunny/clear
mentougou,2018-03-24 10:00:00,20.8,1008.1,13,188,2.8,Sunny/clear
mentougou,2018-03-24 11:00:00,19.3,1008.3,15,227,3.5,Sunny/clear
mentougou,2018-03-24 12:00:00,17.5,1008.7,17,219,2.7,Sunny/clear
mentougou,2018-03-24 13:00:00,16.1,1009.1,20,16,0.6,Sunny/clear
mentougou,2018-03-24 14:00:00,14.7,1009.4,23,202,2.2,Sunny/clear
mentougou,2018-03-24 15:00:00,14.3,1009.4,22,201,3.5,Sunny/clear
mentougou,2018-03-24 16:00:00,11.5,1009.2,33,227,1.1,Sunny/clear
mentougou,2018-03-24 17:00:00,10.1,1009.0,32,268,2.0,Sunny/clear
mentougou,2018-03-24 18:00:00,9.7,1008.9,32,282,2.9,Sunny/clear
mentougou,2018-03-24 19:00:00,8.6,1008.7,36,270,1.2,Sunny/clear
mentougou,2018-03-24 20:00:00,7.1,1009.0,48,287,1.2,Sunny/clear
mentougou,2018-03-24 21:00:00,6.2,1009.1,41,281,2.3,Sunny/clear
mentougou,2018-03-24 22:00:00,7.9,1009.3,37,295,3.3,Sunny/clear
mentougou,2018-03-24 23:00:00,8.0,1009.7,35,281,2.1,Sunny/clear
mentougou,2018-03-25 00:00:00,11.8,1010.1,26,279,2.2,Sunny/clear
mentougou,2018-03-25 00:00:00,11.8,1010.1,26,279,2.2,Sunny/clear
mentougou,2018-03-25 01:00:00,16.3,1010.1,18,321,0.3,Sunny/clear
mentougou,2018-03-25 02:00:00,19.2,1009.9,15,123,1.9,Sunny/clear
mentougou,2018-03-25 03:00:00,21.8,1009.4,13,140,3.5,Sunny/clear
mentougou,2018-03-25 04:00:00,23.4,1008.6,12,136,2.6,Sunny/clear
mentougou,2018-03-25 05:00:00,25.0,1007.6,11,154,4.2,Sunny/clear
mentougou,2018-03-25 06:00:00,25.8,1006.3,10,177,4.7,Sunny/clear
mentougou,2018-03-25 07:00:00,26.7,1005.3,8,182,4.3,Sunny/clear
mentougou,2018-03-25 08:00:00,26.5,1004.6,7,204,5.5,Sunny/clear
mentougou,2018-03-25 09:00:00,25.6,1004.4,9,198,5.7,Sunny/clear
mentougou,2018-03-25 10:00:00,24.5,1004.5,11,191,3.4,Sunny/clear
mentougou,2018-03-25 11:00:00,22.2,1004.9,13,258,1.3,Sunny/clear
mentougou,2018-03-25 12:00:00,19.7,1005.5,18,157,1.3,Sunny/clear
mentougou,2018-03-25 13:00:00,18.4,1005.8,19,204,1.7,Sunny/clear
mentougou,2018-03-25 14:00:00,18.6,1005.8,20,229,2.8,Sunny/clear
mentougou,2018-03-25 15:00:00,17.6,1005.6,23,214,3.0,Sunny/clear
mentougou,2018-03-25 16:00:00,16.1,1005.2,24,196,3.7,Sunny/clear
mentougou,2018-03-25 17:00:00,14.7,1004.9,23,198,3.3,Sunny/clear
mentougou,2018-03-25 18:00:00,13.9,1004.6,24,227,2.1,Sunny/clear
mentougou,2018-03-25 19:00:00,11.7,1004.3,37,260,0.8,Sunny/clear
mentougou,2018-03-25 20:00:00,10.2,1004.0,41,287,1.2,Sunny/clear
mentougou,2018-03-25 21:00:00,8.7,1004.1,48,295,1.2,Sunny/clear
mentougou,2018-03-25 22:00:00,8.3,1004.2,43,282,2.2,Sunny/clear
mentougou,2018-03-25 23:00:00,9.1,1004.5,39,309,1.6,Sunny/clear
mentougou,2018-03-26 00:00:00,12.4,1004.7,34,0,0.2,Sunny/clear
mentougou,2018-03-26 00:00:00,12.4,1004.7,34,0,0.2,Sunny/clear
mentougou,2018-03-26 01:00:00,15.4,1004.6,32,33,1.3,Hail
mentougou,2018-03-26 02:00:00,17.3,1004.7,32,73,2.7,Hail
mentougou,2018-03-26 03:00:00,19.0,1004.1,28,77,2.1,Hail
mentougou,2018-03-26 04:00:00,20.2,1003.2,25,73,1.0,Hail
mentougou,2018-03-26 05:00:00,21.2,1002.2,27,91,2.5,Hail
mentougou,2018-03-26 06:00:00,21.8,1001.3,25,72,2.6,Hail
mentougou,2018-03-26 07:00:00,22.9,1000.6,24,91,3.4,Hail
mentougou,2018-03-26 08:00:00,23.4,999.6,21,50,2.6,Hail
mentougou,2018-03-26 09:00:00,23.1,999.4,22,268,3.0,Hail
mentougou,2018-03-26 10:00:00,22.0,999.1,26,83,1.6,Hail
mentougou,2018-03-26 11:00:00,19.9,999.2,31,49,0.4,Hail
mentougou,2018-03-26 12:00:00,18.0,999.7,35,94,2.0,Hail
mentougou,2018-03-26 13:00:00,15.6,999.7,42,243,2.1,Hail
mentougou,2018-03-26 14:00:00,14.5,999.7,45,240,1.0,Hail
mentougou,2018-03-26 15:00:00,14.1,999.8,45,231,2.2,Hail
mentougou,2018-03-26 16:00:00,13.3,999.2,45,224,3.3,Hail
mentougou,2018-03-26 17:00:00,14.2,999.0,40,273,2.8,Hail
mentougou,2018-03-26 18:00:00,13.7,998.6,40,305,1.4,Hail
mentougou,2018-03-26 19:00:00,12.4,998.4,45,304,1.8,Hail
mentougou,2018-03-26 20:00:00,10.8,998.3,56,324,2.3,Hail
mentougou,2018-03-26 21:00:00,10.6,997.7,51,230,2.3,Hail
mentougou,2018-03-26 22:00:00,10.7,997.8,51,230,2.0,Hail
mentougou,2018-03-26 23:00:00,11.3,998.1,45,262,1.9,Hail
mentougou,2018-03-27 00:00:00,13.2,998.1,43,276,1.7,Hail
mentougou,2018-03-27 00:00:00,13.2,998.1,43,276,1.7,Hail
mentougou,2018-03-27 01:00:00,16.0,998.2,39,96,1.2,Hail
mentougou,2018-03-27 02:00:00,18.0,998.0,44,79,2.0,Hail
mentougou,2018-03-27 03:00:00,19.5,997.3,38,96,2.3,Hail
mentougou,2018-03-27 04:00:00,21.0,996.0,35,83,1.0,Hail
mentougou,2018-03-27 05:00:00,22.5,994.7,30,91,1.6,Hail
mentougou,2018-03-27 06:00:00,23.3,993.5,29,88,1.3,Hail
mentougou,2018-03-27 07:00:00,23.3,993.1,28,69,1.5,Hail
mentougou,2018-03-27 08:00:00,23.7,992.6,28,268,1.6,Hail
mentougou,2018-03-27 09:00:00,24.1,992.0,27,115,0.3,Hail
mentougou,2018-03-27 10:00:00,22.5,992.4,31,79,2.0,Hail
mentougou,2018-03-27 11:00:00,20.5,992.6,38,277,1.0,Hail
mentougou,2018-03-27 12:00:00,18.7,993.5,42,261,1.3,Hail
mentougou,2018-03-27 13:00:00,17.1,994.2,46,272,3.0,Hail
mentougou,2018-03-27 14:00:00,16.4,994.2,48,266,2.3,Hail
mentougou,2018-03-27 15:00:00,16.2,994.6,48,251,2.9,Hail
mentougou,2018-03-27 16:00:00,15.3,994.5,50,285,3.2,Hail
mentougou,2018-03-27 17:00:00,15.4,995.0,47,243,3.1,Hail
mentougou,2018-03-27 18:00:00,15.3,995.4,48,287,1.5,Hail
mentougou,2018-03-27 19:00:00,15.3,996.0,45,265,2.7,Hail
mentougou,2018-03-27 20:00:00,15.5,997.0,49,42,1.6,Hail
mentougou,2018-03-27 21:00:00,16.7,997.8,48,84,2.6,Hail
mentougou,2018-03-27 22:00:00,19.2,998.9,37,88,4.6,Hail
mentougou,2018-03-27 23:00:00,19.8,1000.0,31,93,1.9,Hail
mentougou,2018-03-28 00:00:00,19.7,1001.3,34,250,2.2,Sleet
mentougou,2018-03-28 00:00:00,19.7,1001.3,34,250,2.2,Sleet
mentougou,2018-03-28 01:00:00,20.3,1002.5,27,77,2.1,Sleet
mentougou,2018-03-28 02:00:00,22.3,1003.4,28,90,4.0,Sleet
mentougou,2018-03-28 03:00:00,22.3,1003.8,31,94,2.3,Hail
mentougou,2018-03-28 04:00:00,22.2,1003.7,28,80,2.2,Hail
mentougou,2018-03-28 05:00:00,22.2,1003.5,28,85,3.6,Hail
mentougou,2018-03-28 06:00:00,22.1,1003.2,28,93,3.6,Hail
mentougou,2018-03-28 07:00:00,22.3,1002.9,28,82,3.8,Hail
mentougou,2018-03-28 08:00:00,21.8,1003.0,24,86,4.8,Hail
mentougou,2018-03-28 09:00:00,21.0,1003.7,20,86,3.6,Hail
mentougou,2018-03-28 10:00:00,20.2,1004.2,20,93,2.7,Sunny/clear
mentougou,2018-03-28 11:00:00,19.3,1005.0,21,92,2.6,Sunny/clear
mentougou,2018-03-28 12:00:00,18.2,1006.2,24,83,1.3,Sunny/clear
mentougou,2018-03-28 13:00:00,17.4,1007.2,25,90,2.1,Sunny/clear
mentougou,2018-03-28 14:00:00,16.6,1008.2,26,271,1.1,Sunny/clear
mentougou,2018-03-28 15:00:00,15.6,1008.6,31,27,1.3,Sunny/clear
mentougou,2018-03-28 16:00:00,14.9,1009.0,31,284,2.3,Sunny/clear
mentougou,2018-03-28 17:00:00,15.0,1009.3,29,273,2.5,Sunny/clear
mentougou,2018-03-28 18:00:00,14.3,1009.9,32,88,2.3,Sunny/clear
mentougou,2018-03-28 19:00:00,13.6,1010.4,32,255,2.6,Sunny/clear
mentougou,2018-03-28 20:00:00,13.0,1011.1,34,267,1.7,Sunny/clear
mentougou,2018-03-28 21:00:00,13.0,1011.7,31,276,2.5,Sunny/clear
mentougou,2018-03-28 22:00:00,12.0,1012.7,50,339,0.3,Sunny/clear
mentougou,2018-03-28 23:00:00,13.6,1014.1,27,183,1.9,Sunny/clear
mentougou,2018-03-29 00:00:00,15.3,1015.2,24,282,1.8,Sunny/clear
mentougou,2018-03-29 00:00:00,15.3,1015.2,24,282,1.8,Sunny/clear
mentougou,2018-03-29 01:00:00,16.5,1016.3,21,270,2.1,Sunny/clear
mentougou,2018-03-29 02:00:00,17.1,1017.1,21,78,3.0,Sunny/clear
mentougou,2018-03-29 03:00:00,17.4,1016.7,21,43,2.0,Sunny/clear
mentougou,2018-03-29 04:00:00,18.2,1016.2,20,354,3.1,Sunny/clear
mentougou,2018-03-29 05:00:00,18.8,1015.2,19,88,2.4,Sunny/clear
mentougou,2018-03-29 06:00:00,19.3,1014.2,18,182,5.1,Sunny/clear
mentougou,2018-03-29 07:00:00,19.4,1013.5,18,251,4.8,Sunny/clear
mentougou,2018-03-29 08:00:00,19.3,1013.0,17,82,4.0,Sunny/clear
mentougou,2018-03-29 09:00:00,18.9,1012.8,17,84,3.7,Sunny/clear
mentougou,2018-03-29 10:00:00,17.8,1013.3,19,267,4.9,Sunny/clear
mentougou,2018-03-29 11:00:00,15.7,1014.4,18,287,3.5,Sunny/clear
mentougou,2018-03-29 12:00:00,13.4,1015.6,22,89,5.7,Sunny/clear
mentougou,2018-03-29 13:00:00,12.0,1016.5,22,66,2.8,Sunny/clear
mentougou,2018-03-29 14:00:00,10.8,1017.0,25,87,1.2,Sunny/clear
mentougou,2018-03-29 15:00:00,9.9,1017.0,26,87,1.9,Sunny/clear
mentougou,2018-03-29 16:00:00,9.1,1016.8,28,83,2.0,Sunny/clear
mentougou,2018-03-29 17:00:00,9.0,1016.5,29,85,1.3,Sunny/clear
mentougou,2018-03-29 18:00:00,8.2,1015.8,31,80,0.7,Sunny/clear
mentougou,2018-03-29 19:00:00,7.1,1015.1,38,97,0.8,Sunny/clear
mentougou,2018-03-29 20:00:00,6.6,1015.1,42,247,1.0,Sunny/clear
mentougou,2018-03-29 21:00:00,5.9,1014.8,44,251,0.4,Sunny/clear
mentougou,2018-03-29 22:00:00,5.7,1015.0,49,263,1.4,Sunny/clear
mentougou,2018-03-29 23:00:00,6.3,1015.5,43,298,1.5,Sunny/clear
mentougou,2018-03-30 00:00:00,8.8,1016.0,30,274,1.1,Sunny/clear
mentougou,2018-03-30 00:00:00,8.8,1016.0,30,274,1.1,Sunny/clear
mentougou,2018-03-30 01:00:00,10.6,1016.0,26,96,2.3,Sunny/clear
mentougou,2018-03-30 02:00:00,11.8,1015.6,23,85,4.3,Sunny/clear
mentougou,2018-03-30 03:00:00,14.2,1014.6,17,89,4.3,Sunny/clear
mentougou,2018-03-30 04:00:00,15.1,1013.2,15,76,5.0,Sunny/clear
mentougou,2018-03-30 05:00:00,16.4,1011.6,14,101,4.4,Sunny/clear
mentougou,2018-03-30 06:00:00,17.2,1009.7,15,92,4.2,Sunny/clear
mentougou,2018-03-30 07:00:00,17.5,1008.5,14,263,5.3,Sunny/clear
mentougou,2018-03-30 08:00:00,17.4,1007.5,15,263,5.5,Sunny/clear
mentougou,2018-03-30 09:00:00,16.5,1006.8,18,248,4.1,Sunny/clear
mentougou,2018-03-30 10:00:00,16.3,1006.4,19,150,2.9,Sunny/clear
mentougou,2018-03-30 11:00:00,15.4,1006.3,21,233,1.5,Sunny/clear
mentougou,2018-03-30 12:00:00,14.9,1006.8,22,75,2.2,Sunny/clear
mentougou,2018-03-30 13:00:00,14.1,1006.9,23,43,1.3,Sunny/clear
mentougou,2018-03-30 14:00:00,13.0,1006.9,28,90,0.9,Sunny/clear
mentougou,2018-03-30 15:00:00,12.5,1007.3,30,93,1.0,Sunny/clear
mentougou,2018-03-30 16:00:00,11.8,1006.9,34,265,1.0,Sunny/clear
mentougou,2018-03-30 17:00:00,11.5,1006.6,39,273,0.9,Sunny/clear
mentougou,2018-03-30 18:00:00,10.8,1006.1,43,0,0.0,Sunny/clear
mentougou,2018-03-30 19:00:00,10.1,1005.6,39,264,1.6,Sunny/clear
mentougou,2018-03-30 20:00:00,10.0,1005.3,38,324,1.0,Sunny/clear
mentougou,2018-03-30 21:00:00,9.8,1005.3,38,297,1.2,Sunny/clear
mentougou,2018-03-30 22:00:00,9.9,1005.4,36,284,2.6,Sunny/clear
mentougou,2018-03-30 23:00:00,10.1,1005.6,34,292,1.7,Sunny/clear
mentougou,2018-03-31 00:00:00,12.0,1005.5,30,253,1.4,Sunny/clear
mentougou,2018-03-31 00:00:00,12.0,1005.5,30,253,1.4,Sunny/clear
mentougou,2018-03-31 01:00:00,14.5,1005.7,25,76,1.1,Sunny/clear
mentougou,2018-03-31 02:00:00,16.4,1005.5,22,86,1.2,Sunny/clear
mentougou,2018-03-31 03:00:00,18.5,1005.0,21,78,1.6,Sunny/clear
mentougou,2018-03-31 04:00:00,19.9,1003.8,19,82,2.3,Sunny/clear
mentougou,2018-03-31 05:00:00,21.6,1002.8,17,283,2.3,Sunny/clear
mentougou,2018-03-31 06:00:00,22.3,1001.5,18,93,3.7,Sunny/clear
mentougou,2018-03-31 07:00:00,23.3,1000.6,18,76,3.1,Sunny/clear
mentougou,2018-03-31 08:00:00,23.3,999.8,19,284,2.9,Sunny/clear
mentougou,2018-03-31 09:00:00,22.8,999.2,19,267,2.9,Sunny/clear
mentougou,2018-03-31 10:00:00,21.9,999.4,21,270,2.3,Sunny/clear
mentougou,2018-03-31 11:00:00,20.5,999.7,24,96,1.7,Sunny/clear
mentougou,2018-03-31 12:00:00,18.4,1000.7,31,94,0.9,Hail
mentougou,2018-03-31 13:00:00,16.7,1001.6,36,305,0.5,Hail
mentougou,2018-03-31 14:00:00,14.9,1001.9,41,281,1.1,Hail
mentougou,2018-03-31 15:00:00,13.8,1002.1,42,231,2.9,Hail
mentougou,2018-03-31 16:00:00,14.4,1002.0,37,272,3.4,Hail
mentougou,2018-03-31 17:00:00,14.3,1001.7,36,305,2.6,Hail
mentougou,2018-03-31 18:00:00,13.6,1001.4,38,281,2.4,Hail
mentougou,2018-03-31 19:00:00,13.2,1001.1,37,265,2.6,Hail
mentougou,2018-03-31 20:00:00,11.7,1001.4,44,316,1.9,Hail
mentougou,2018-03-31 21:00:00,10.5,1001.4,46,238,2.2,Hail
mentougou,2018-03-31 22:00:00,10.2,1001.6,47,274,2.2,Hail
mentougou,2018-03-31 23:00:00,10.8,1002.7,41,285,1.9,Hail
mentougou,2018-04-01 00:00:00,13.3,1002.8,37,314,1.0,Sunny/clear
miyun,2018-01-31 16:00:00,-9.5,1019.0,46,88,1.0,Sunny/clear
miyun,2018-01-31 17:00:00,-10.4,1018.9,52,90,1.3,Sunny/clear
miyun,2018-01-31 18:00:00,-10.9,1018.7,55,102,0.8,Sunny/clear
miyun,2018-01-31 19:00:00,-11.3,1018.4,54,123,1.5,Sunny/clear
miyun,2018-01-31 20:00:00,-10.2,1017.8,47,89,1.9,Sunny/clear
miyun,2018-01-31 21:00:00,-10.1,1017.7,45,100,1.9,Sunny/clear
miyun,2018-01-31 22:00:00,-10.8,1017.9,46,65,1.3,Sunny/clear
miyun,2018-01-31 23:00:00,-12.5,1018.7,52,85,1.4,Sunny/clear
miyun,2018-02-01 00:00:00,-10.7,1019.3,47,87,2.6,Sunny/clear
miyun,2018-02-01 01:00:00,-8.2,1019.7,39,87,2.8,Sunny/clear
miyun,2018-02-01 02:00:00,-5.0,1019.8,32,96,1.8,Sunny/clear
miyun,2018-02-01 03:00:00,-0.9,1019.5,26,112,1.6,Sunny/clear
miyun,2018-02-01 04:00:00,2.2,1018.4,20,19,2.2,Sunny/clear
miyun,2018-02-01 05:00:00,3.1,1017.7,19,33,1.7,Sunny/clear
miyun,2018-02-01 06:00:00,3.6,1017.4,18,155,1.4,Sunny/clear
miyun,2018-02-01 07:00:00,3.9,1017.5,17,128,1.9,Sunny/clear
miyun,2018-02-01 08:00:00,4.1,1017.6,17,129,1.3,Sunny/clear
miyun,2018-02-01 09:00:00,3.2,1018.4,19,33,1.1,Sunny/clear
miyun,2018-02-01 10:00:00,2.0,1019.8,22,21,2.8,Sunny/clear
miyun,2018-02-01 11:00:00,0.5,1021.3,27,38,2.0,Sunny/clear
miyun,2018-02-01 12:00:00,-1.0,1022.5,26,73,0.5,Sunny/clear
miyun,2018-02-01 13:00:00,-0.4,1023.9,24,348,3.3,Sunny/clear
miyun,2018-02-01 14:00:00,-1.5,1024.6,20,3,2.3,Sunny/clear
miyun,2018-02-01 15:00:00,-2.2,1025.3,29,353,3.4,Sunny/clear
miyun,2018-02-01 16:00:00,-3.2,1026.1,27,5,3.8,Sunny/clear
miyun,2018-02-01 17:00:00,-4.6,1026.6,29,40,3.6,Sunny/clear
miyun,2018-02-01 18:00:00,-4.6,1027.4,29,16,2.0,Sunny/clear
miyun,2018-02-01 19:00:00,-5.3,1027.7,30,17,2.1,Sunny/clear
miyun,2018-02-01 20:00:00,-6.6,1028.2,34,52,1.2,Sunny/clear
miyun,2018-02-01 21:00:00,-7.8,1029.0,38,46,1.7,Sunny/clear
miyun,2018-02-01 22:00:00,-7.6,1029.5,38,37,2.4,Sunny/clear
miyun,2018-02-01 23:00:00,-8.7,1030.6,39,16,2.1,Sunny/clear
miyun,2018-02-02 00:00:00,-7.8,1031.2,26,46,1.8,Sunny/clear
miyun,2018-02-02 00:00:00,-7.8,1031.2,26,46,1.8,Sunny/clear
miyun,2018-02-02 01:00:00,-6.2,1031.6,22,42,2.1,Sunny/clear
miyun,2018-02-02 02:00:00,-5.3,1031.4,21,73,2.5,Sunny/clear
miyun,2018-02-02 03:00:00,-4.3,1031.1,18,23,3.4,Sunny/clear
miyun,2018-02-02 04:00:00,-3.5,1030.3,18,15,3.1,Sunny/clear
miyun,2018-02-02 05:00:00,-2.7,1029.2,17,33,1.3,Sunny/clear
miyun,2018-02-02 06:00:00,-2.4,1028.1,16,175,0.6,Sunny/clear
miyun,2018-02-02 07:00:00,-1.8,1027.7,15,92,1.8,Sunny/clear
miyun,2018-02-02 08:00:00,-2.2,1027.8,16,57,1.9,Sunny/clear
miyun,2018-02-02 09:00:00,-3.5,1027.8,17,66,2.8,Sunny/clear
miyun,2018-02-02 10:00:00,-5.0,1028.7,19,42,1.2,Sunny/clear
miyun,2018-02-02 11:00:00,-6.0,1029.6,23,55,2.0,Sunny/clear
miyun,2018-02-02 12:00:00,-7.5,1030.1,25,68,1.4,Sunny/clear
miyun,2018-02-02 13:00:00,-7.4,1030.5,24,40,2.9,Sunny/clear
miyun,2018-02-02 14:00:00,-8.3,1030.8,26,28,1.4,Sunny/clear
miyun,2018-02-02 15:00:00,-9.1,1030.7,27,127,1.0,Sunny/clear
miyun,2018-02-02 16:00:00,-12.5,1030.7,36,150,0.9,Sunny/clear
miyun,2018-02-02 17:00:00,-14.1,1030.3,41,0,0.2,Sunny/clear
miyun,2018-02-02 18:00:00,-15.3,1030.3,46,131,0.7,Sunny/clear
miyun,2018-02-02 19:00:00,-16.1,1030.2,49,97,0.4,Sunny/clear
miyun,2018-02-02 20:00:00,-16.1,1029.9,52,104,0.6,Sunny/clear
miyun,2018-02-02 21:00:00,-16.2,1029.5,52,60,0.6,Sunny/clear
miyun,2018-02-02 22:00:00,-17.1,1029.5,55,120,0.6,Sunny/clear
miyun,2018-02-02 23:00:00,-17.1,1029.5,58,105,1.1,Sunny/clear
miyun,2018-02-03 00:00:00,-15.6,1029.6,56,85,1.2,Sunny/clear
miyun,2018-02-03 00:00:00,-15.6,1029.6,56,85,1.2,Sunny/clear
miyun,2018-02-03 01:00:00,-10.8,1029.5,41,87,0.7,Sunny/clear
miyun,2018-02-03 02:00:00,-7.9,1029.0,31,58,1.5,Sunny/clear
miyun,2018-02-03 03:00:00,-5.3,1028.6,23,64,2.1,Sunny/clear
miyun,2018-02-03 04:00:00,-4.4,1027.8,21,125,2.9,Sunny/clear
miyun,2018-02-03 05:00:00,-2.3,1026.8,20,35,3.1,Sunny/clear
miyun,2018-02-03 06:00:00,-1.6,1026.0,18,356,2.7,Sunny/clear
miyun,2018-02-03 07:00:00,-0.9,1025.4,17,349,1.8,Sunny/clear
miyun,2018-02-03 08:00:00,-1.1,1025.4,16,2,3.8,Sunny/clear
miyun,2018-02-03 09:00:00,-2.1,1025.7,16,344,3.2,Sunny/clear
miyun,2018-02-03 10:00:00,-3.3,1026.4,16,30,2.5,Sunny/clear
miyun,2018-02-03 11:00:00,-4.4,1027.4,18,43,2.7,Sunny/clear
miyun,2018-02-03 12:00:00,-5.7,1028.0,20,61,2.4,Sunny/clear
miyun,2018-02-03 13:00:00,-6.8,1028.4,23,37,1.9,Sunny/clear
miyun,2018-02-03 14:00:00,-7.3,1028.7,25,32,2.3,Sunny/clear
miyun,2018-02-03 15:00:00,-7.9,1028.6,27,44,2.0,Sunny/clear
miyun,2018-02-03 16:00:00,-10.4,1028.7,33,76,0.8,Sunny/clear
miyun,2018-02-03 17:00:00,-12.6,1028.4,37,132,1.1,Sunny/clear
miyun,2018-02-03 18:00:00,-14.2,1028.2,44,0,0.2,Sunny/clear
miyun,2018-02-03 19:00:00,-14.7,1027.9,47,71,0.6,Sunny/clear
miyun,2018-02-03 20:00:00,-14.6,1027.1,52,119,0.9,Sunny/clear
miyun,2018-02-03 21:00:00,-15.6,1026.5,54,114,0.9,Sunny/clear
miyun,2018-02-03 22:00:00,-15.3,1026.0,58,98,1.6,Sunny/clear
miyun,2018-02-03 23:00:00,-15.9,1025.8,57,0,0.2,Sunny/clear
miyun,2018-02-04 00:00:00,-15.0,1025.7,57,130,1.0,Sunny/clear
miyun,2018-02-04 00:00:00,-15.0,1025.7,57,130,1.0,Sunny/clear
miyun,2018-02-04 01:00:00,-11.1,1025.5,40,101,1.2,Sunny/clear
miyun,2018-02-04 02:00:00,-8.4,1025.3,33,86,2.0,Sunny/clear
miyun,2018-02-04 03:00:00,-5.4,1024.8,27,84,1.2,Sunny/clear
miyun,2018-02-04 04:00:00,-3.3,1023.7,24,285,1.3,Sunny/clear
miyun,2018-02-04 05:00:00,-1.6,1022.4,22,265,1.6,Sunny/clear
miyun,2018-02-04 06:00:00,-0.9,1021.3,20,82,2.0,Sunny/clear
miyun,2018-02-04 07:00:00,-0.2,1020.9,20,45,1.4,Sunny/clear
miyun,2018-02-04 08:00:00,-0.1,1020.7,21,74,2.0,Sunny/clear
miyun,2018-02-04 09:00:00,-0.9,1020.9,22,77,1.1,Sunny/clear
miyun,2018-02-04 10:00:00,-4.3,1021.5,28,135,0.6,Sunny/clear
miyun,2018-02-04 11:00:00,-6.5,1022.6,34,153,0.8,Hail
miyun,2018-02-04 12:00:00,-7.6,1023.2,35,126,1.4,Hail
miyun,2018-02-04 13:00:00,-9.0,1024.3,39,90,1.7,Sunny/clear
miyun,2018-02-04 14:00:00,-9.1,1024.9,41,65,1.4,Hail
miyun,2018-02-04 15:00:00,-5.5,1025.2,31,41,2.8,Sunny/clear
miyun,2018-02-04 16:00:00,-6.2,1025.6,29,38,2.4,Sunny/clear
miyun,2018-02-04 17:00:00,-6.9,1025.7,31,54,2.8,Sunny/clear
miyun,2018-02-04 18:00:00,-7.4,1026.1,32,51,3.3,Sunny/clear
miyun,2018-02-04 19:00:00,-8.2,1026.4,34,55,3.0,Sunny/clear
miyun,2018-02-04 20:00:00,-9.1,1026.5,34,48,2.5,Sunny/clear
miyun,2018-02-04 21:00:00,-9.8,1026.6,34,45,3.7,Sunny/clear
miyun,2018-02-04 22:00:00,-10.3,1026.8,34,44,2.7,Sunny/clear
miyun,2018-02-04 23:00:00,-11.2,1027.3,36,54,1.8,Sunny/clear
miyun,2018-02-05 00:00:00,-10.4,1027.8,34,52,2.5,Sunny/clear
miyun,2018-02-05 00:00:00,-10.4,1027.8,34,52,2.5,Sunny/clear
miyun,2018-02-05 01:00:00,-8.2,1027.9,28,40,1.8,Sunny/clear
miyun,2018-02-05 02:00:00,-7.1,1027.7,24,50,3.3,Sunny/clear
miyun,2018-02-05 03:00:00,-5.4,1027.4,21,87,2.9,Sunny/clear
miyun,2018-02-05 04:00:00,-4.9,1026.5,19,65,3.8,Sunny/clear
miyun,2018-02-05 05:00:00,-3.1,1025.2,16,64,2.7,Sunny/clear
miyun,2018-02-05 06:00:00,-2.6,1023.9,14,62,3.3,Sunny/clear
miyun,2018-02-05 07:00:00,-2.1,1023.4,14,60,3.4,Sunny/clear
miyun,2018-02-05 08:00:00,-2.3,1023.1,15,69,3.6,Sunny/clear
miyun,2018-02-05 09:00:00,-3.1,1023.4,15,55,3.7,Sunny/clear
miyun,2018-02-05 10:00:00,-4.4,1024.1,17,53,2.9,Sunny/clear
miyun,2018-02-05 11:00:00,-5.6,1025.2,20,35,2.7,Sunny/clear
miyun,2018-02-05 12:00:00,-5.9,1025.7,20,60,2.9,Sunny/clear
miyun,2018-02-05 13:00:00,-7.0,1025.9,24,46,3.1,Sunny/clear
miyun,2018-02-05 14:00:00,-8.4,1025.6,27,46,2.2,Hail
